,phrase,intents
2577,are there any later flights than 810 pm leaving from milwaukee for tacoma tomorrow evening,atis_flight
2578,list flights from detroit to san diego on thursday,atis_flight
2579,please give me flight schedules from pittsburgh to philadelphia,atis_flight
2580,show me the airlines that fly from toronto to san francisco,atis_airline
2581,what is the earliest flight departing san francisco and arriving in boston on november ninth,atis_flight
2582,from seattle to salt lake city,atis_flight
2583,friday's flights between newark and tampa,atis_flight
2584,what is the least expensive one way fare from boston to san francisco,atis_airfare
2585,what is the latest flight from milwaukee to seattle tomorrow,atis_flight
2586,flights from denver to seattle on saturday morning on continental,atis_flight
2587,please list the flights from toronto to washington dc,atis_flight
2588,what are the evening flights from atlanta to baltimore,atis_flight
2589,what's the cheapest flight from atlanta to baltimore,atis_flight
2590,do you have any direct flights from pittsburgh to atlanta,atis_flight
2591,show me all flights out of boston on june twentieth that have business class,atis_flight
2592,shortest flight from ontario california to orlando florida,atis_flight
2593,list flights from boston to san francisco that serve only breakfast,atis_flight
2594,show flights between boston and denver,atis_flight
2595,ground transportation dallas,atis_ground_service
2596,how many flights does each airline have with first class service,atis_quantity
2597,we're going from denver to san francisco,atis_flight
2598,show me flights to san francisco from philadelphia stopping in dallas,atis_flight
2599,show me all flights from san francisco to la guardia nonstop,atis_flight
2600,give me a list of all the flights from baltimore to philadelphia or denver to philadelphia or pittsburgh to philadelphia,atis_flight
2601,flights from cleveland to kansas city on monday,atis_flight
2602,i would like to make a round trip between washington and san francisco,atis_flight
2603,i need a flight from philadelphia to san francisco next wednesday,atis_flight
2604,show me flights from atlanta to washington please,atis_flight
2605,san francisco to denver,atis_flight
2606,what flights depart from charlotte to newark that leave in the afternoon or leave in the evening,atis_flight
2607,i want to depart washington april twentieth to atlanta least expensive fare,atis_flight
2608,list all flights on saturday from dallas to san francisco nonstop,atis_flight
2609,what flights from pittsburgh to newark after 1020 pm,atis_flight
2610,show me all daily flights between milwaukee and orlando,atis_flight
2611,what flights from kansas city to denver after 845 in the morning,atis_flight
2612,fly from dallas to baltimore,atis_flight
2613,find a flight from boston to washington on monday,atis_flight
2614,philadelphia to boston saturday,atis_flight
2615,a listing of all flights from boston to baltimore before 10 am on thursday,atis_flight
2616,what is the ground transportation from boston airport to boston downtown,atis_ground_service
2617,what airlines fly into salt lake city,atis_airline
2618,boston to pittsburgh wednesday,atis_flight
2619,i'd like to know if you have any flights from denver to philadelphia,atis_flight
2620,what are the fares between new york and la on monday morning,atis_airfare
2621,what flights are available tuesday afternoon from pittsburgh to atlanta,atis_flight
2622,what is the fare going from baltimore to atlanta one way on november seventh,atis_airfare
2623,please inform me the type of aircraft used on a flight from atlanta to denver before 12 o'clock noon,atis_aircraft
2624,show me flights from denver to philadelphia,atis_flight
2625,okay on monday may thirty first i'd like to go from san diego to phoenix early in the morning,atis_flight
2626,show me flights from baltimore to dallas,atis_flight
2627,does continental airlines fly from pittsburgh to atlanta,atis_flight
2628,show me all flights from san francisco to new york nonstop,atis_flight
2629,from new york to toronto on thursday morning,atis_flight
2630,i need to fly from denver to san francisco tuesday,atis_flight
2631,one way,atis_flight
2632,i would like a list of the round trip flights between indianapolis and orlando on the twenty seventh or the twenty eighth of december,atis_flight
2633,show me the flights from pittsburgh to baltimore,atis_flight
2634,show me flights from san francisco to boston on thursday,atis_flight
2635,on monday show me flights from baltimore to dallas,atis_flight
2636,what are the flights between pittsburgh and san francisco,atis_flight
2637,show me flights from boston to san francisco arriving before 1 pm,atis_flight
2638,show me all flights from kansas city to chicago on june sixteenth arriving around 7 o'clock in the evening,atis_flight
2639,i'd like to find a us air flight from orlando to cleveland that arrives around 10 o'clock in the evening,atis_flight
2640,please give me the united airlines flights from denver to baltimore that are the first class flights please,atis_flight
2641,i'd like flights going from boston to atlanta leaving on august sixth in the afternoon,atis_flight
2642,show me ground transportation in washington dc,atis_ground_service
2643,show me all flights arriving to denver from boston,atis_flight
2644,what are the coach fares for flights from pittsburgh to denver,atis_airfare
2645,is the american flight 813 from boston to oakland a nonstop flight,atis_flight
2646,what ground transportation is available in newark,atis_ground_service
2647,yes i'd like a flight from long beach to st. louis by way of dallas,atis_flight
2648,what price is a limousine service to new york's la guardia,atis_ground_fare
2649,give me morning flights from atlanta to baltimore,atis_flight
2650,i'd like to find a flight from miami florida to las vegas nevada that would arrive before 4 pm on sunday,atis_flight
2651,please show me all the flights from indianapolis to san diego tomorrow,atis_flight
2652,i need a flight from kansas city to chicago next wednesday that reaches chicago around 7 in the evening,atis_flight
2653,what is the earliest flight in the morning from boston to pittsburgh,atis_flight
2654,list all nonstop flights from newark to tampa leaving on friday,atis_flight
2655,from phoenix to las vegas on saturday,atis_flight
2656,what flights leave after 7 pm from boston to pittsburgh,atis_flight
2657,i'm looking for a flight from pittsburgh to san francisco,atis_flight
2658,list all flights going from boston to atlanta on wednesday after 6 o'clock pm on wednesday,atis_flight
2659,okay what flights are there us air from orlando to cleveland leaving in the afternoon,atis_flight
2660,philadelphia to boston monday,atis_flight
2661,what is the earliest flight in the morning to arrive in baltimore from boston,atis_flight
2662,show me all flights both direct and connecting from dallas fort worth to either san francisco or oakland that depart after 7 pm,atis_flight
